"","L1","L2","L3","R1","R2","R3"
"MSTRG.1166",354.765552294387,302.902403822991,437.769387471994,19.0503773819923,24.1354870597805,3.9473064891039
"MSTRG.1167|Solyc01g080770.3",3138.939448872,3301.04804166318,2777.91910852044,4946.97478373094,4644.50720550384,4362.90147231384
"MSTRG.1171|Solyc01g080790.3",67.0294361477875,107.339201354749,92.799040662266,1549.88427414923,1102.88682173171,1243.96544499474
"Solyc01g080800.3|Solyc01g080800.3",161.851565332462,98.5168012434001,167.441747281915,6.12333558706896,11.5430590285907,7.89461297820781
"MSTRG.1168|Solyc01g080780.2",6227.19810455908,7209.3712909909,6457.6028078242,1269.57157838563,1221.99020352671,1192.65046063639
"MSTRG.1172|Solyc01g080810.3",37538.1191070573,40724.1989139882,41170.4961268592,2586.08872960546,2847.4627885528,2556.7268030853
"MSTRG.1173|Solyc01g080850.3",9156.87492350628,8695.94570975325,8499.18170239405,13867.9943634696,13925.1266644907,13601.290359598
"MSTRG.1175|Solyc01g080840.3",80989.5423737864,84847.9626708829,88643.2575369558,2225.49230058917,2138.08934279577,2021.0209224212
"MSTRG.1174|Solyc01g080830.3",125.884550814137,126.454401596006,131.12907919668,666.082837748946,559.313678385347,680.628418906916
"MSTRG.1177|Solyc01g080860.3",8849.52043580423,8165.13130305374,8134.03765109253,7243.90599950258,6816.17635638278,7105.15168038703
"MSTRG.1178|Solyc01g080870.3",2525.86533776419,2162.95842729913,2156.56901017309,39.4614960055555,43.5488136078648,37.7813621099945
"MSTRG.1179|Solyc01g080890.2",709.531104588774,698.44000881515,857.38244090137,2280.6023208728,2318.05612674152,2348.64736101682
"MSTRG.1176|Solyc01g080880.3",5094.23714723185,5187.57126547336,5027.2871593558,9084.3085287272,8639.97968290011,9529.36176562384
"MSTRG.1180|Solyc01g080900.3",354.765552294387,504.347206365466,276.379751537618,996.74295945067,896.161128219675,1012.20216399164
"MSTRG.1181|Solyc01g080910.2",1302.98684414114,1330.71201679518,1406.10720307825,1055.25483283822,1013.16577200948,629.313434548565
"MSTRG.1183|Solyc01g080930.3",6730.73630781563,6866.76808666684,6068.25031113252,4391.11198654923,4202.7228554096,4780.75205923184
"Solyc01g080970.3|Solyc01g080970.3",39.2367431109,17.6448002226985,94.8164111114456,40.141866626341,45.6475516130631,32.7062537668609
"MSTRG.1187|Solyc01g080990.3",201.088308443362,233.793602950755,320.761901419571,440.880162268965,477.987580683913,379.50532388099
"MSTRG.1188|Solyc01g081000.3",26.1578287406,33.8192004268388,56.4863725770315,47.6259434549808,81.8507822027338,63.7208047526773
"MSTRG.1184|Solyc01g080940.3",2574.91126665281,2534.96963199435,2549.95624776313,2760.26360852653,2683.23653964603,2751.27262290542
"MSTRG.1186|Solyc01g081010.3",19243.9876316002,19016.6834400133,19179.1408603514,29530.8064245712,30492.0397930248,28870.0357603789
"MSTRG.1189",251.769101628275,269.083203396152,270.327640190079,7.48407682863984,8.91963652209278,14.0975231753711
"MSTRG.1190|Solyc01g081020.1",599.995196737512,680.795208592451,764.583400239104,49.6670553173371,50.8943966260588,35.5257584019351
"MSTRG.1191|Solyc01g081040.3",725.87974755165,661.680008351194,750.461807094846,585.118733875478,518.91297178528,451.120741611875
"MSTRG.1192|Solyc01g081030.3",6529.64799937227,6469.76008165612,6122.71931326037,6038.96963009157,6348.68246572486,5875.28375856765
"MSTRG.1194|Solyc01g081050.4",2138.40249954405,1833.58882314209,2110.16948984196,2990.22887835201,3243.07490253268,2891.1200528051
"MSTRG.1193|Solyc01g081060.3",11739.9605116405,11745.555348243,14476.6503433135,3854.9799373703,4125.06954921726,3462.35169187114
"MSTRG.1196|Solyc01g081090.2",0,0,0,2.72148248314176,1.04936900259915,0
"MSTRG.1196|Solyc01g081100.2",0,1.47040001855821,26.225815839336,2.72148248314176,1.57405350389873,5.07510834313359
"MSTRG.1196|Solyc01g081110.3",461.031731553075,430.827205437555,478.116796455588,78.922992011111,118.578697293704,80.0739316361078
"MSTRG.1196|Solyc01g081115.1",513.347389034275,569.044807182027,482.151537353947,916.459226197988,838.445833076721,792.84470338287
"MSTRG.1196|Solyc01g081120.2",22.888100148025,0,6.05211134753908,12.2466711741379,12.0677435298902,18.6087305914898
"MSTRG.1195|Solyc01g081070.3",7093.67618159146,6785.89608564614,6092.45875652268,7508.57017098812,7829.86681289356,7484.093103341
"MSTRG.1201|Solyc01g081173.1",0,0,0,0,0,0
"MSTRG.1201|Solyc01g081180.1",0,0,0,0,0,0
"MSTRG.1198|Solyc01g081150.3",1996.16930576704,1865.93762355037,2063.76996951083,4762.59434549808,4691.7288106208,4810.63880836363
"MSTRG.1199|Solyc01g081160.3",166.756158221325,161.744002041403,161.389635934376,0,0,0
"MSTRG.1200|Solyc01g081170.2",31.0624216294625,52.9344006680955,90.7816702130863,0,0,0
"MSTRG.1197|Solyc01g081210.3",364.574738072112,380.833604806576,385.317755793322,425.912008611686,301.693588247256,389.091639640242
"Solyc01g081240.3|Solyc01g081240.3",333.51231644265,373.481604713785,298.570826478595,459.930539650957,545.671881351558,492.285509283958
"MSTRG.1204|Solyc01g081250.3",496.9987460714,376.422404750902,693.975434517815,9536.75499154951,7808.87943284158,7314.92282523655
"MSTRG.1206|Solyc01g081293.1",297.545301924325,149.980801892937,213.841267613048,5333.42529633706,5592.61209935217,2081.9222225388
"MSTRG.1206|Solyc01g081270.2",4.9045928888625,39.7008005010717,0,1869.65846591839,1805.43936897184,5347.47249088176
"MSTRG.1207|Solyc01g081290.3",191.279122665637,167.625602115636,195.68493357043,172.814137679502,269.687833667982,230.071578222056
"MSTRG.1206|Solyc01g081280.3",3.269728592575,2.94080003711642,2.01737044917969,6.12333558706896,10.4936900259915,11.2780185402969
"MSTRG.1202|Solyc01g081175.1",0,0,0,0,4.72216051169618,0
"MSTRG.1202|Solyc01g081177.1",10930.7026849782,10072.2401271237,11113.6938045309,2782.71583901245,2664.34789759924,2763.67844329975
"MSTRG.1202|Solyc01g081190.3",273.022337480012,286.728003618851,165.424376832735,11.5663005533525,19.4133265480843,29.8867491317867
"MSTRG.1203|Solyc01g081200.3",959.665341920762,926.352011691672,946.146740665277,970.208505240038,820.606560032536,984.007117640902
"MSTRG.1205|Solyc01g081297.1",940.046970365312,1120.44481414136,1030.87629953082,1359.38050032931,1187.36102644094,1322.34767384981
"MSTRG.1208|Solyc01g081300.3",1392.90438043695,1589.50242006142,1981.05778109446,1313.79566873668,1310.13719974504,1386.6323795295
"Solyc01g081340.3|Solyc01g081340.3",67.0294361477875,98.5168012434001,36.3126680852345,5.44296496628352,20.4626955506834,12.9697213213414
"MSTRG.1210|Solyc01g081380.3",732.419204736799,708.732808945057,762.566029789925,1341.0104935681,1433.43805755044,1257.4990672431
"MSTRG.1212|Solyc01g081330.3",1930.77473391554,2373.22562995295,2293.75020071731,1461.43609344713,1418.74689151405,1373.66265820816
"MSTRG.1211|Solyc01g081310.3",2869.18683998456,2849.63523596581,3520.31143381857,1045.04927352644,936.561834819742,1059.56984186089
"MSTRG.1212|Solyc01g081320.3",3287.71209983416,3039.31683835982,3522.32880426775,490.547217586302,564.560523398343,558.261917744695
"MSTRG.1212|Solyc01g081325.1",1.6348642962875,1.47040001855821,0,0.68037062078544,0.524684501299575,0.563900927014843
"MSTRG.1209|Solyc01g081390.3",4750.91564501147,5472.82886907366,5356.11854257209,4070.65742415929,3810.25884843752,4300.87237034221
"MSTRG.1213|Solyc01g081410.3",1067.56638547574,1074.86241356605,1359.70768274711,1128.05448926226,1148.53437334477,959.759377779263
"MSTRG.1214|Solyc01g081400.3",80.1083505180874,38.2304004825135,56.4863725770315,47.6259434549808,56.6659261403541,45.6759750882023
"MSTRG.1222|Solyc01g081420.2",7472.96469833016,7540.2112951665,7666.00770688284,7255.47230005593,7961.56262271976,6113.81385069493
"MSTRG.1223|Solyc01g081440.3",5010.85906812118,5097.87686434131,4109.38360497904,9161.19040887595,8079.09195101086,8159.64641390478
"MSTRG.1222|Solyc01g081430.3",1.6348642962875,1.47040001855821,10.0868522458985,1.36074124157088,3.67279150909703,2.25560370805937
"MSTRG.1215|Solyc01g081450.3",5301.86491286036,6509.46088215719,5408.57017425076,10545.0642515535,9598.57826677443,10298.5226300721
"MSTRG.1216|Solyc01g081460.3",1051.21774251286,1286.60001623843,1418.21142577333,268.746395210249,325.304390805737,240.785695835338
"MSTRG.1218|Solyc01g081470.3",4379.80144975421,4520.00965704794,3683.71844020212,1181.80376830431,1045.69621109005,1271.59659041847
"MSTRG.1219|Solyc01g081480.3",22966.5736342468,23314.662694259,23718.2243710057,89.8089219436781,44.0734981091643,80.0739316361078
"MSTRG.1217|Solyc01g081490.3",36369.1911352117,40287.4901084764,40641.9450691741,671.525802715229,728.262087803811,758.446746834964
"MSTRG.1220|Solyc01g081510.3",585.281418070925,357.307204509645,512.412094091642,730.037676102777,699.929124733634,584.765261314393
"MSTRG.1221|Solyc01g081500.3",8406.47221151032,8069.55530184745,7764.85885889265,8642.74799583745,8785.84197426139,8239.72034554089
"Solyc01g081530.2|Solyc01g081530.2",0,0,0,13.6074124157088,23.6108025584809,18.044829664475
"MSTRG.1224|Solyc01g081520.3",5447.36783522995,6159.50567774034,5537.68188299826,6463.52089746168,6672.4128030267,6978.27397180869
"Solyc01g081560.2|Solyc01g081560.2",155.312108147312,197.0336024868,181.563340426173,168.051543334004,165.800302410666,204.132135579373
"MSTRG.1233|Solyc01g081535.1",0,0,22.1910749409766,0,0,0
"MSTRG.1234|Solyc01g081540.3",4991.24069656573,4937.60326231847,4075.08830734298,17576.0142467503,20955.3742974037,19851.5682346305
"MSTRG.1234|Solyc01g081545.1",0,0,0,0,0.524684501299575,0.563900927014843
"MSTRG.1227|Solyc01g081610.3",3294.25155701931,2946.68163719065,2842.47496289419,1582.54206394693,1517.91226225967,1373.09875728114
"MSTRG.1228|Solyc01g081620.3",313.8939448872,310.254403915782,246.119194799923,576.954286426053,574.004844421735,642.847056796921
"MSTRG.1229|Solyc01g081630.3",0,0,0,779.704731420114,603.387176494512,629.87733547558
"MSTRG.1230|Solyc01g081640.3",189.64425836935,276.435203488943,292.518715131056,191.864515061494,215.645330034125,204.132135579373
"MSTRG.1225|Solyc01g081570.3",34194.8216211493,37167.3012690959,39736.1457374924,9917.08216856858,9881.3832129749,10661.6748270696
"MSTRG.1238|Solyc01g073670.3",58.85511466635,48.5232006124209,4.03474089835939,5799.47917157509,5385.88640584014,5782.2401056102
"MSTRG.1235|Solyc01g073660.3",5623.933179229,5755.14567263683,5626.44618276217,1008.98963062481,833.723672565025,1044.9084177585
"MSTRG.1236|Solyc01g073680.3",6114.39246811525,4846.43846116786,5906.86067519815,4727.89544383802,4209.54375392649,3951.81769652002
"MSTRG.1231|Solyc01g073640.3",100964.314345827,99729.8812587106,109827.664623792,13665.2439184756,11299.0807354864,13004.6831788163
"MSTRG.1232|Solyc01g073650.3",23630.3285385395,24260.1299061919,25664.9868544641,18697.9454004255,17816.7116106297,18616.625204468
"MSTRG.1242|Solyc01g073695.1",655.580582811287,677.854408555335,423.647794327736,5410.30717648582,3020.60867398166,6766.81112417812
"MSTRG.1243|Solyc01g073700.3",0,0,0,0,0,0
"MSTRG.1239|Solyc01g073690.2",12236.9592577119,12845.4145621245,13911.7866175432,11359.4678846337,11285.9636229539,12971.9769250495
"MSTRG.1241|Solyc01g073720.2",81.7432148143749,122.043201540331,104.903263357344,2401.7082913726,2272.93325962976,2904.65367505346
"MSTRG.1240|Solyc01g073710.2",1320.9703514003,1636.55522065529,1517.06257778313,2415.31570378831,2367.37646986368,2653.71776253185
"MSTRG.1244",57.2202503700625,52.9344006680955,12.1042226950782,97.9733693931034,47.2216051169618,101.502166862672
"MSTRG.1245",50.6807931849125,61.7568007794448,82.7121884163675,238.810087895689,173.14588542886,263.905633842947
"MSTRG.1246|Solyc01g073725.1",13.0789143703,5.88160007423284,8.06948179671878,18.3700067612069,25.7095405636792,22.5560370805937
"MSTRG.1246|Solyc01g073730.3",3196.15969924206,3237.82084086518,3518.29406336939,3048.06038111877,3071.50307060771,3464.6072955792
"MSTRG.1247|Solyc01g073740.3",11373.7509092721,12163.1489535135,12743.7291274681,18826.5354477539,17993.5302875676,20686.7055075395
"MSTRG.1249|Solyc01g073780.2",47.4110645923375,45.5824005753045,46.399520331133,753.170277209482,918.722561775556,952.428665728071
"MSTRG.1252|Solyc01g073820.3",13.0789143703,24.9968003154896,6.05211134753908,904.892925644635,792.798281463658,1110.88482621924
"MSTRG.1248|Solyc01g073770.2",874.652398513812,658.739208314078,750.461807094846,690.576180097222,742.428569338899,670.478202220649
"MSTRG.1259|Solyc01g073890.3",9.80918577772499,5.88160007423284,0,329.299380460153,334.748711829129,419.542289699044
"MSTRG.1260|Solyc01g073880.2",17.9835072591625,32.3488004082806,8.06948179671878,107.4985580841,178.917414943155,181.57609849878
"MSTRG.1256|Solyc01g073870.3",3725.85573123921,3064.31363867531,3572.76306549724,3195.70080582921,3080.94739163111,3042.24550124508
"MSTRG.1257|Solyc01g073900.3",3809.23381034987,3850.97764860395,3233.84483003505,4171.35227603553,3959.7939313079,3873.99936859197
"MSTRG.1255|Solyc01g073745.1",0,0,0,0,0,0
"MSTRG.1255|Solyc01g073750.3",30607.9293550946,28506.645159788,24331.5049875563,18682.2968761474,20174.64375947,15616.6722727491
"MSTRG.1255|Solyc01g073755.1",32.69728592575,13.2336001670239,24.2084453901563,17.6896361404214,25.1848560623796,12.9697213213414
"MSTRG.1258|Solyc01g073910.3",1764.01857569421,1942.39842451539,2007.2835969338,1245.75860665814,1334.79737130612,1437.38346296084
"MSTRG.1261|Solyc01g073920.3",1363.47682310377,1505.68961900361,1436.36775981594,1489.33128889933,1647.50933408067,1625.72637258379
"MSTRG.1262|Solyc01g073930.3",433.239038516187,586.689607404726,693.975434517815,654.516537195593,773.384954915574,689.086932812139
"MSTRG.1263|Solyc01g073940.3",1422.33193777012,1292.48161631267,1295.15182837336,951.158127858045,779.681168931169,950.173062020011
"MSTRG.1264|Solyc01g073950.3",2146.57682102549,2029.15202561033,1781.33810662567,2562.95612849875,2708.42139570841,3009.53924747822
"MSTRG.1265",104.6313149624,27.937600352606,76.6600770688284,89.1285513228926,112.807167779409,78.9461297820781
"MSTRG.1266|Solyc01g073970.3",364.574738072112,330.840004175597,500.307871396564,629.342824226532,509.468650761888,735.890709754371
"MSTRG.1267|Solyc01g073980.1",1.6348642962875,0,0,0,0,0
"MSTRG.1268|Solyc01g073960.3",4886.60938160333,5255.20966632704,5549.78610569334,3153.51782734051,3181.16213137933,3120.62773010014
"MSTRG.1270|Solyc01g074020.3",531.330896293437,699.910408833708,718.183879907971,633.425047951245,757.644419876587,695.289843009302
"MSTRG.1269|Solyc01g074010.3",4795.05698101123,4821.44166085237,4706.52525793623,6568.29797306264,6604.20381785775,6700.27081479037
"MSTRG.1269|Solyc01g074000.3",8314.91981091822,8813.57771123791,7633.72977969596,7890.25808924875,7504.03773758653,9336.50764858476
"Solyc01g074040.1|Solyc01g074040.1",6.53945718515,0,0,0,2.0987380051983,0
"MSTRG.1272|Solyc01g086640.2",387.462838220137,419.06400528909,286.466603783517,6840.44622137681,6925.3107326531,7670.1804092559
"MSTRG.1274|Solyc01g086660.2",13.0789143703,29.4080003711642,0,342.906792875862,386.692477457787,490.029905575899
"MSTRG.1275|Solyc01g086670.3",27.7926930368875,22.0560002783731,18.1563340426173,233.367122929406,231.910549574412,316.912320982342
"MSTRG.1273|Solyc01g086650.3",3255.01481390841,3784.80964776883,3161.21949386458,17821.6280408538,15862.2618432888,19184.473437972
"MSTRG.1271|Solyc01g074030.3",31765.4132768661,33292.797220195,35893.0550318051,29260.6992881194,32943.3657830964,34986.6691157089
"MSTRG.1280|Solyc01g086700.3",37.6018788146125,45.5824005753045,28.2431862885157,4.76259434549808,4.72216051169618,12.9697213213414
"MSTRG.1276|Solyc01g086680.3",29.427557333175,0,0,162.60857836772,144.288237857383,142.666934534755
"MSTRG.1277|Solyc01g086690.2",2370.55322961687,2454.09763097365,1944.74511300923,965.445910894539,895.111759217076,1020.66067789687
"MSTRG.1278|Solyc01g086730.3",81.7432148143749,29.4080003711642,42.3647794327736,223.161563617624,263.916304153686,348.490772895173
"MSTRG.1281|Solyc01g086710.3",4361.81794249505,4618.52645829134,4518.90980616252,6715.93839777308,7076.94455352867,6660.23384897232
"MSTRG.1282|Solyc01g086720.3",765.116490662549,745.492809409012,534.603169032619,1999.60925448841,1610.2567344884,1682.68036621229
"MSTRG.1279|Solyc01g086740.3",5316.57869152695,5161.10406513932,4617.76095817232,5019.09406953419,5097.30993012538,5346.34468902773
"MSTRG.1283",112.805636443837,197.0336024868,157.354895036016,166.690802092433,140.090761846987,122.930402089236
"MSTRG.1285|Solyc01g086800.3",2332.95135080226,2120.31682676094,2283.66334847141,4320.35344198754,4226.33365796808,4646.54363860231
"MSTRG.1284|Solyc01g086810.2",1876.82421213805,1685.07842126771,1268.92601253403,1943.13849296322,2483.85642915219,2286.05435811818
"MSTRG.1289|Solyc01g086745.1",1.6348642962875,0,0,2.04111186235632,2.0987380051983,0
"MSTRG.1289|Solyc01g086750.3",22637.965910693,24166.0243050042,21785.5834806915,30770.4416956423,32872.533375421,29431.6810836857
"Solyc01g086840.3|Solyc01g086840.3",150.40751525845,122.043201540331,173.493858629454,2.72148248314176,6.2962140155949,0
"MSTRG.1286|Solyc01g086820.3",4199.96637716258,4380.32165528491,3915.71604185779,7901.8243898021,7372.86661226163,8102.12851934927
"MSTRG.1287|Solyc01g086845.1",0,0,0,0,0,0
"MSTRG.1288|Solyc01g086850.3",640.8668041447,670.502408462544,455.925721514611,1735.62545362366,1816.45774349913,2140.56791894835
"MSTRG.1290",0,0,0,31.2970485561302,54.0425036338563,43.4203713801429
"MSTRG.1291|Solyc01g086860.3",2090.99143495171,2417.3376305097,2810.19703570731,2351.36086543448,2567.80594936012,2505.41181872695
"MSTRG.1292|Solyc01g086870.3",8620.63943432398,7246.13129145486,7022.46653359452,3955.67478924655,4416.79413193983,4156.51373302641
"MSTRG.1293|Solyc01g086890.3",24128.9621489072,22455.949083421,20036.5233012527,20964.9403088825,22299.091305232,20564.9029073043
"MSTRG.1293|Solyc01g086893.1",0,0,0,0,0,0
"MSTRG.1293|Solyc01g086895.1",0,0,0,0,0,0
"MSTRG.1294|Solyc01g086900.3",3979.25969716377,4324.44645457969,4742.83792602146,610.972817465325,515.764864777483,529.502970466938
"MSTRG.1295|Solyc01g086925.1",0,0,0,0,0,0
"MSTRG.1295|Solyc01g086930.3",17133.377825093,15015.7249895164,16873.286436939,2828.98104122586,2942.43068328802,3378.89435467294
"MSTRG.1296|Solyc01g086920.3",6948.17325922187,6881.47208685242,7726.52882035823,430.674602957184,453.327409122833,559.95362052574
